SF_12_0,0
SF_12_10,533.157789565925
SF_12_20,1066.31557913185
SF_12_30,1599.4733686977756
SF_12_40,2132.6311582637
SF_12_50,2665.7889478296247
SF_12_60,3198.94673739555
SF_12_70,3732.1045269614756
SF_12_80,4265.2623165274
SF_12_90,4798.420106093324
SF_12_100,5331.57789565925
SF_12_110,5864.735685225177
SF_12_120,6397.893474791101
SF_12_130,6931.051264357026
