count_0,0
count_10,-1334.95
count_20,-2758.3799999999997
count_30,-4240.27
count_40,-5521.38
count_50,-6843.79
count_60,-8098.950000000001
count_70,-9159.17
count_80,-10027.24
count_90,-10796.91
count_100,-11492.229999999998
count_110,-12285.8
count_120,-12746.39
count_130,-13322.050000000001
