prop_0,0
prop_10,-0.17656408590515205
prop_20,-0.36730511130837606
prop_30,-0.5645103436411449
prop_40,-0.7392373194747377
prop_50,-0.9165746034013227
prop_60,-1.0806105311805059
prop_70,-1.2229433766664313
prop_80,-1.3380164595840185
prop_90,-1.4420516661406348
prop_100,-1.5326781226947057
prop_110,-1.631676906133589
prop_120,-1.6930877422180346
prop_130,-1.7651166054643281
