SF_12_0,0
SF_12_10,8961094.293750001
SF_12_20,17922188.587500002
SF_12_30,26883282.88125
SF_12_40,35844377.175000004
SF_12_50,44805471.46875
SF_12_60,53766565.7625
SF_12_70,62727660.056250006
SF_12_80,71688754.35000001
SF_12_90,80649848.64375003
SF_12_100,89610942.9375
SF_12_110,98572037.23124999
SF_12_120,107533131.525
SF_12_130,116494225.81875
